0,0.7433437796595216,20761,9653.805666438207,12987
0.05,0.7739428226837521,21352,10051.195438193889,12987
0.1,0.7847293502150939,27289,10191.280071243425,12987
0.2,0.7856223181012636,41113,10202.87704518111,12987
0.4,0.7725762696347201,28238,10033.44801374611,12987
0.6,0.7604718749582907,28494,9876.248240083321,12987
0.8,0.7464506361865695,29125,9694.154412154978,12987
0.9,0.7390588134153199,28905,9598.156809824759,12987
1,0.7223380032043103,29120,9381.003647614378,12987
