0,0.774090121895145,30187
0.05,0.7735325399735966,477189
0.1,0.7733014800986231,30002
0.2,0.772088100346298,30076
0.4,0.7758963847461955,30350
0.6,0.770615675035191,30446
0.8,0.7619093908432145,30614
0.9,0.759151438204047,30655
1,0.7477898538825724,31285
